id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,number_of_reviews_ltm,license
33708794,"Studio, 1.1  miles from the Beach",221182862,Fay,,Fort Lauderdale,26.14412,-80.11145,Entire home/apt,75,30,33,2022-01-16,0.92,3,170,2,
33733412,3 MO. RENTAL Balcony Ocean View at The Hemispheres,41940143,Susan,,Hallandale Beach,25.97964,-80.11985,Entire home/apt,100,90,0,,,1,0,0,
33747108,Beautiful private room near sawgrass mall,83519386,Dany,,Sunrise,26.16092,-80.3232,Private room,65,2,0,,,2,0,0,
33752768,"Cozy bedroom near shopping, restaurants & stadium",162605006,Lourdes,,Pembroke Pines,26.01018,-80.25955,Private room,40,2,6,2020-03-09,0.17,1,0,0,
33782892,Villa by the Port - near FLL and Beach - Sleeps 10,115091394,Moses,,Dania Beach,26.06629,-80.1717,Entire home/apt,449,5,50,2022-03-17,1.44,7,85,26,
33787882,Single room in Beautiful Pool Home,79120070,Karie,,Cooper City,26.05541,-80.27032,Private room,34,3,15,2020-06-07,0.43,4,0,0,
33788318,#2 ✴️ Strong Wifi & Good Kitchen,4246703,Matthew,,Fort Lauderdale,26.14125,-80.12373,Entire home/apt,124,1,84,2022-03-17,2.38,62,158,15,
33798209,Mobile Home Pompano Beach,87821968,Pascal,,Deerfield Beach,26.28869,-80.11344,Entire home/apt,35,30,5,2020-11-19,0.17,1,53,0,
33800621,Ft. Lauderdale Palace,1459274,Corey,,Fort Lauderdale,26.14045,-80.14581,Entire home/apt,170,2,4,2022-03-18,0.59,1,82,4,
33800834,Sea Gardens Resort 2bdrm,109904033,Colleen,,Pompano Beach,26.24695,-80.09323,Entire home/apt,178,2,0,,,8,25,0,
33800904,Ocean view 508/ Ocean manor / Balcony,171490554,Ayelen,,Fort Lauderdale,26.17723,-80.09763,Entire home/apt,350,2,79,2022-02-13,2.28,2,200,33,
33801123,"Peaceful Hollywood Beach Home
1 mile from beach",35133008,Brenda,,Hollywood,26.0202,-80.13788,Entire home/apt,191,7,19,2021-12-10,0.55,1,347,11,
33803922,Beach House short walk to beach POOL 4 bed/3 bath,50211462,Valeria,,Hollywood,26.01163,-80.12049,Entire home/apt,943,1,48,2022-03-19,1.34,11,319,17,
33807978,HELMANN A,159017689,Albert,,Sunrise,26.15903,-80.24228,Private room,250,2,1,2020-02-02,0.04,2,179,0,
33824097,Men only/Clothing Optional - Poolside King Room 2,114154684,Doug,,Wilton Manors,26.1585,-80.13698,Private room,203,1,5,2021-11-15,0.14,3,274,2,
33824392,Men only/clothing optional - Poolside Queen Room 3,114154684,Doug,,Wilton Manors,26.1585,-80.13698,Private room,193,1,17,2022-03-17,0.47,3,263,6,
33826041,Luxury Beach House,123017288,Evgeniy,,Hollywood,26.01139,-80.12177,Entire home/apt,947,1,62,2022-02-16,1.79,7,319,18,
33827301,"Beachwalk PH3203  2bed/2bath, South view",255399927,Tania,,Hallandale Beach,25.98486,-80.12193,Entire home/apt,250,14,11,2022-02-25,0.32,1,135,7,
33831477,Terry's Cozy Corner,255425575,Terrence,,Sunrise,26.15673,-80.27496,Entire home/apt,71,5,35,2021-12-11,0.98,1,120,8,
33835385,"Mermaid Haven near Beach, Wilton Manors, Cruises",117528405,Susan,,Oakland Park,26.17991,-80.15205,Entire home/apt,88,4,134,2022-03-13,3.80,1,179,29,
33868096,Hermoso departamento sobre la playa!! Tides n2o,157550348,Dafna,,Hollywood,25.98994,-80.11714,Entire home/apt,326,4,23,2022-03-19,0.87,12,329,19,
33868879,Ocean Front State Of The Art,7624914,Laure,,Hollywood,25.98719,-80.11902,Entire home/apt,676,3,23,2022-02-27,0.68,34,322,11,
33868885,Zen Vacation Rentals Ocean Front Alexa,7624914,Laure,,Hallandale Beach,25.98607,-80.11791,Entire home/apt,435,3,37,2022-02-21,1.06,34,339,11,
33872239,Hermoso departamento sobre la playa!! Tides n11p,157550348,Dafna,,Hollywood,25.98943,-80.1188,Entire home/apt,331,4,23,2022-03-19,0.85,12,322,18,
33878587,HOGAR ACOGEDOR CERCA DEL SAWGRASS MALL!!!,255832683,Tonny,,Plantation,26.13316,-80.29029,Private room,99,2,11,2022-03-20,0.33,1,327,3,
33880760,Estrada's Cozy Vacation Home| Near Hollywood Beach,255853575,Avecita,,Hollywood,26.02051,-80.23924,Entire home/apt,183,2,102,2022-03-06,2.87,1,340,27,
33884373,(4)  Summer in Wilton Manors,1099252,Celin Gonzalo (Gonzalo),,Wilton Manors,26.16325,-80.13258,Private room,115,2,9,2022-02-21,0.25,4,0,6,
33885374,Prime Location  - Fort Lauderdale,46872986,Raymond,,Oakland Park,26.19389,-80.14533,Private room,50,2,0,,,1,86,0,
33907061,HELMANN B,159017689,Albert,,Sunrise,26.15838,-80.24247,Private room,250,1,2,2020-02-17,0.06,2,180,0,
33907197,"Private Backyard, 3 Bedroom on the Water, w/Pool",112867074,Sean,,Fort Lauderdale,26.19572,-80.10399,Entire home/apt,185,1,17,2021-10-03,0.49,26,204,4,
33907859,Alex's Quiet Getaway,222318282,Alex,,Tamarac,26.19282,-80.21657,Entire home/apt,650,1,3,2019-12-15,0.09,1,179,0,
33909046,Van Buren Villa,256064797,Simona,,Hollywood,26.0099,-80.13524,Entire home/apt,270,2,9,2021-12-05,0.28,2,215,6,
33909681,4b/2b Classic Fort Lauderdale mid century home,45678380,Pietro,,Fort Lauderdale,26.14344,-80.15913,Entire home/apt,299,4,63,2022-03-18,2.32,3,325,29,
33911184,N.Lauderdale Room 1 with Amenities,256080676,Ernst & Lisa,,North Lauderdale,26.21301,-80.21144,Private room,65,2,98,2022-03-13,2.75,4,174,33,
33912742,Strikingly beautiful house invites relax & comfort,930257,Mary,,Hollywood,26.02493,-80.1522,Entire home/apt,142,1,130,2022-03-21,3.65,6,288,64,
33914916,N.Lauderdale Room 2 with Amenities,256080676,Ernst & Lisa,,North Lauderdale,26.21181,-80.21133,Private room,65,2,79,2022-03-01,2.21,4,172,28,
33928696,N.Lauderdale Room 3 with Amenities,256080676,Ernst & Lisa,,North Lauderdale,26.21272,-80.2124,Private room,70,2,67,2022-03-18,1.88,4,179,28,
33933632,Waterfront Oasis (110),256242795,Emily,,Fort Lauderdale,26.16837,-80.10882,Entire home/apt,156,3,34,2022-03-15,0.96,32,72,15,
33939078,N.Lauderdale Master bedroom & PRIVATE bathroom,256080676,Ernst & Lisa,,North Lauderdale,26.21228,-80.21205,Private room,75,2,85,2022-03-09,2.39,4,177,28,
33940913,"Enjoy a shared heated pool, terraces & shuffleboard - beach across the street!",112304095,Vacasa Florida,,Pompano Beach,26.25285,-80.08679,Entire home/apt,186,2,5,2019-12-07,0.14,2,359,0,
33941704,Family Friendly Home with Neighborhood Pool,182052423,Pamela,,Plantation,26.12573,-80.32881,Entire home/apt,113,1,64,2022-03-14,2.41,1,33,21,
33969168,Private Luxury Suite w/Full Kitchen Near Sawgrass,242132984,Patrice,,Sunrise,26.15193,-80.27984,Entire home/apt,80,2,80,2022-03-04,2.29,2,132,30,
33969562,✹Snuggle Room w/Smart TV✹,177705163,Golden Buddha,,West Park,25.98353,-80.2036,Private room,136,1,34,2021-08-02,1.03,38,130,11,
33969673,✹Sunny Room w/ Darkening curtains & Closet Space✹,177705163,Golden Buddha,,West Park,25.98412,-80.2022,Private room,136,1,38,2022-03-09,1.10,38,129,1,
33970705,Charming Loft 2 Miles From The Beach,109523907,Alexandra,,Hollywood,26.02517,-80.14596,Entire home/apt,103,5,27,2021-12-20,0.76,8,343,6,
33973185,Pompano Beach Retreat,256530222,Michelle,,Pompano Beach,26.23795,-80.09764,Entire home/apt,529,4,14,2022-03-11,0.40,1,295,8,
33973322,☄Cozy Room w/ Bed and TV☄,177705163,Golden Buddha,,Pembroke Pines,26.00523,-80.22691,Private room,136,1,54,2022-01-01,1.56,38,129,16,
33975575,❀Stunning Private Room❀,177705163,Golden Buddha,,Fort Lauderdale,26.11235,-80.19108,Private room,131,1,77,2022-02-19,2.21,38,132,24,
33975778,❀Peaceful Room w/ Roku TV❀,177705163,Golden Buddha,,Fort Lauderdale,26.11262,-80.19168,Private room,134,1,58,2021-07-31,1.70,38,134,9,
33983145,"OVER THE INTRACOASTAL CANAL, 1 BLOCK TO THE BEACH",17346641,Monica,,Pompano Beach,26.24155,-80.09107,Entire home/apt,140,3,45,2022-02-23,1.38,4,186,22,
33988723,Rose room,1340850,Renata,,Fort Lauderdale,26.10832,-80.1417,Private room,77,1,23,2022-01-28,0.65,12,172,7,
33990363,Have your Vacation on Hallandale Beach!,256643362,Max,,Hallandale Beach,25.99372,-80.13704,Entire home/apt,500,3,3,2019-05-20,0.09,1,0,0,
33998504,PANORAMIC OCEAN VIEWS-STEPS TO THE BEACH-BY HILTON,17346641,Monica,,Fort Lauderdale,26.13664,-80.10878,Entire home/apt,164,2,39,2022-03-21,1.15,4,261,15,
34012609,Well Located Cozy Spacious Apartment,125820927,Genesis,,Hollywood,26.0393,-80.15339,Entire home/apt,100,1,59,2020-04-18,1.69,1,0,0,
34014087,Victoria Park Oasis,256824463,Alex & Sue,,Fort Lauderdale,26.13284,-80.12629,Entire home/apt,425,5,69,2022-03-03,1.98,1,10,27,
34035697,"Cozy Two Bedroom Apartment, Steps from the beach",102377189,Mariano,,Hollywood,26.01828,-80.11677,Entire home/apt,277,1,59,2022-03-22,1.68,7,339,31,
34052505,"Condo waterfront delightful, walk to everything",257133737,Carl,,Pompano Beach,26.2325,-80.0974,Entire home/apt,160,7,26,2021-12-26,0.74,1,140,16,
34054828,Close to Sawgrass’s and BB&T,183781331,Thaidy,,Sunrise,26.17548,-80.28579,Entire home/apt,500,2,3,2019-05-19,0.09,1,235,0,
34066928,Ocean View w/Balcony. 1-bedroom+2 pullout beds.,156355835,Brent,,Fort Lauderdale,26.136841,-80.105125,Entire home/apt,193,1,0,,,3,0,0,
34082290,Royal Vacation Home Pool/Jacuzzi/Sunspa Min Ocean,257363956,Rima,,Hollywood,26.0105,-80.12463,Entire home/apt,1503,3,15,2021-12-12,0.44,1,124,6,
34089100,Comfort and Safe.1 bedroom 1 1/2 bath,71726510,Janeth,,Pembroke Pines,25.99983,-80.31627,Entire home/apt,149,15,3,2022-03-04,0.39,1,175,3,
34092226,Two Bedroom Condo on Hollywood Beach,56648731,Brian,,Hollywood,25.98735,-80.11865,Entire home/apt,165,2,57,2022-03-09,1.63,1,65,31,
34103700,HYDE BEACH RESORT & RESIDENCE 1 BEDROOM 6TH FLOOR,2001930,Dmitri,,Hollywood,25.98781,-80.11987,Entire home/apt,275,5,2,2021-06-07,0.16,48,75,1,
34112926,Big Bedroom - gorgeous pool house - Coral SpringS,92022599,Amandine,,Coral Springs,26.25051,-80.27403,Private room,56,7,6,2022-02-22,0.44,4,336,5,
34114202,"Brand New Modern Mansion,  Waterfront, 6 Suites #1",39949312,Mark,,Hallandale Beach,25.97924,-80.12833,Entire home/apt,4500,3,14,2020-07-05,0.40,3,141,0,
34115298,NEW & Central Beach 2/2 Duplex Villa w Pool & BBQ,33097959,Ariela,,Dania Beach,26.05724,-80.1437,Entire home/apt,209,3,71,2022-02-20,2.06,6,329,29,
34144886,Beach&Sun Pompano Beach Condo a Louer,257791670,Celine,,Pompano Beach,26.22928,-80.11402,Entire home/apt,125,7,0,,,1,0,0,
34153769,"Waterfront condo w/pool,  short walk to the BEACH!",239850582,Marilyn,,Pompano Beach,26.22848,-80.09406,Entire home/apt,229,1,104,2022-02-10,2.97,18,210,25,
34154102,CBH•BRAND NEW•HEATED POOL•WALK TO BEACH•,228693114,Michael,,Lauderdale By The Sea,26.19451,-80.10126,Entire home/apt,451,7,8,2021-08-03,0.24,8,265,1,
34165018,A Beautiful Private Room in a French Chalet,197742199,Liana,,Coral Springs,26.25804,-80.27822,Private room,136,1,5,2019-11-02,0.14,1,0,0,
34171516,"Sunny Retreat w/ Large Private Pool & Grill, Near Championship Golf & Tennis",104693659,Vacasa Florida,,Pompano Beach,26.23946,-80.11159,Entire home/apt,423,3,27,2021-11-08,0.91,42,353,9,
34173344,★ Perfect Family Vacay w/ WaterViews! Close to Beach★,27375970,Vanessa & Gil,,Hallandale Beach,25.98616,-80.12303,Entire home/apt,1186,3,37,2022-03-01,1.07,14,338,13,
34176874,BBH•WALK TO BEACH•HEATED POOL/HOT TUB•MONTHLY SPCL,228693114,Michael,,Lauderdale By The Sea,26.1912,-80.10084,Entire home/apt,756,3,20,2021-10-12,0.59,8,308,8,
34178058,Ocean view 2 bed room remodeled unit on a beach,5611017,Sergio,,Hollywood,25.9881,-80.11927,Entire home/apt,216,3,39,2022-03-07,1.13,14,50,24,
34178236,The Blue Beach House - Close to the Ocean,219193510,Shirley,,Deerfield Beach,26.30539,-80.09795,Entire home/apt,265,5,34,2022-02-28,0.98,1,218,4,
34178531,Beachfront Resort / remodeled 2 bed room apartment,5611017,Sergio,,Hollywood,26.02806,-80.12492,Entire home/apt,200,5,22,2022-03-02,0.63,14,55,10,
34200545,NEW & Central Beachy 1/1 Duplex Villa w Pool & BBQ,33097959,Ariela,,Dania Beach,26.05841,-80.14192,Entire home/apt,118,2,62,2022-03-07,1.79,6,329,27,
34200653,***Bedroom in gorgeous pool house in Coral Springs,92022599,Amandine,,Coral Springs,26.2502,-80.27301,Private room,57,5,8,2022-02-06,0.35,4,111,6,
34204224,Hip Studio w/Patio 1 Mi to Pompano Beach Pier,126641496,Evolve,,Pompano Beach,26.23625,-80.10041,Entire home/apt,106,2,8,2022-02-01,0.31,77,346,7,
34226855,"Resort Villa Z, Ocean/IntraCoastal, why not BOTH?",12540540,Tom,,Hillsboro Beach,26.29397,-80.07893,Entire home/apt,313,14,32,2022-03-11,0.93,5,193,19,
34227457,"1 bedroom+2 pullout beds, 1.5 bath. Full Kitchen.",156355835,Brent,,Fort Lauderdale,26.136841,-80.105125,Entire home/apt,199,1,1,2022-02-07,0.64,3,0,1,
34233358,Family and Friendly Getaway w/ Pool,258459142,Shannon,,North Lauderdale,26.22606,-80.23779,Entire home/apt,265,1,58,2022-03-04,1.68,2,171,18,
34242499,Modern Perfectly Located | Paradise Heated Pool,258526039,Daniel,,Wilton Manors,26.15834,-80.14414,Entire home/apt,415,5,81,2021-12-01,2.32,2,342,17,
34246745,ECO Mango House 8 Min to Airport-Beach-Cruise Port,258560200,Claudia,,Dania Beach,26.04651,-80.1477,Entire home/apt,96,3,150,2022-01-15,4.26,1,234,36,
34278177,Pompano Beach Sweet Home,258793469,Amelia,,Deerfield Beach,26.29073,-80.12935,Entire home/apt,67,1,83,2022-02-21,2.43,1,196,39,
34279196,Beach Life,249277530,Carmen,,Hollywood,26.012459,-80.116165,Entire home/apt,99,2,38,2022-03-17,3.56,1,1,38,
34281816,"Waterfront & Luxurious
 Salt water pool =Paradise",87545405,Steven,,Hollywood,26.02058,-80.12912,Entire home/apt,828,3,76,2022-03-21,2.18,4,337,25,
34282836,Luxury Deerfield Beach Vacation Villa,23514451,Villas,,Deerfield Beach,26.29939,-80.08276,Entire home/apt,433,7,1,2019-07-27,0.03,1,261,0,
34305461,Tastefully decorated waterfront Condo!!,165260528,Marilyne,,Pompano Beach,26.23366,-80.09796,Entire home/apt,170,7,10,2021-08-24,0.70,1,1,7,
34307077,Cute Studio/2 miles to beach/Parking/BBQ/WiFi/4,2252443,Reghina,,Hollywood,26.00535,-80.14211,Entire home/apt,69,2,39,2022-03-06,1.11,15,129,22,
34308504,Beachcomber 1 King Bed Apartment,126483964,Beachcomber,,Pompano Beach,26.22183,-80.09153,Entire home/apt,295,3,39,2022-01-13,1.13,18,184,15,
34309885,Relax by the Bay Studio (112),256242795,Emily,,Fort Lauderdale,26.16963,-80.1083,Entire home/apt,125,3,37,2022-03-17,1.07,32,50,24,
34310913,"Central Fort Lauderdale! Waterfront, Pool, 6 BR",9443719,Ida Annika,,Fort Lauderdale,26.18316,-80.1068,Entire home/apt,899,2,2,2019-08-26,0.06,10,327,0,
34312841,2-Bedroom Amazing Beach Theme Getaway with Pool,148277413,Iris,,Oakland Park,26.16747,-80.16969,Entire home/apt,150,2,39,2020-03-25,1.11,2,40,0,
34316935,Everything you need! under 1 mile beach/bars!,12773464,Marcos,,Pompano Beach,26.23703,-80.10991,Entire home/apt,83,3,53,2022-03-21,1.62,2,230,32,
34324865,3/2 SINGLE FAMILY HOUSE,18474412,Mike,,Dania Beach,26.05392,-80.14183,Entire home/apt,75,365,0,,,1,235,0,
34335105,Tranquility close to Wilton Manors,123320215,Peta,,Fort Lauderdale,26.14224,-80.14242,Entire home/apt,115,2,10,2022-01-29,0.77,3,325,7,
34337889,"Paradise Found - Sun, Surf and Relaxation-",112784117,Talya,,Hollywood,26.00968,-80.15677,Entire home/apt,279,3,108,2022-03-13,3.41,1,66,49,
34339159,Peace of mind Oasis,259249192,Mike,,Pembroke Pines,26.01056,-80.23963,Entire home/apt,50,1,58,2022-01-01,1.72,2,174,9,
34364824,Beachcomber 2 Bed Apartment,126483964,Beachcomber,,Pompano Beach,26.22183,-80.09153,Entire home/apt,295,4,44,2022-03-07,1.26,18,181,21,
34371098,Beautiful Casa Del Sol,259480163,Carlos,,Hollywood,26.03125,-80.18008,Entire home/apt,300,1,13,2022-03-23,3.98,1,132,13,
34371907,Private Studio Close to the Mall Casino & Beach,36396485,Jay,,Hallandale Beach,25.99073,-80.1407,Entire home/apt,70,1,79,2022-02-25,2.25,2,137,33,
34386141,Simple and Quiet,259589699,Devan,,Tamarac,26.19825,-80.26942,Private room,62,1,136,2021-12-07,3.87,1,0,19,
34386678,Beach Front on the Sand Studio Apartment!,258847451,Roberto,,Lauderdale By The Sea,26.19561,-80.09592,Hotel room,399,1,11,2021-12-31,0.31,12,180,5,
34386831,Zen Garden Studio,65886539,Edwin & Mercedes,,West Park,25.97395,-80.17563,Entire home/apt,65,1,190,2022-03-21,5.48,4,313,81,
34386981,Beachcomber 2 Bed Apartment,126483964,Beachcomber,,Pompano Beach,26.22246,-80.09155,Entire home/apt,295,4,33,2022-03-18,0.96,18,165,21,
34387395,Van Buren Villa Cottage,256064797,Simona,,Hollywood,26.01904,-80.16019,Entire home/apt,235,2,2,2020-01-16,0.06,2,278,0,
34387755,Vacation Sian,181853043,Susana,,Hollywood,25.98799,-80.11976,Entire home/apt,140,2,41,2022-03-23,1.19,4,285,33,
34390011,Beautiful apt on the Beach -5th floor -Tides Condo,44249328,Agostina,,Hollywood,25.98722,-80.11946,Entire home/apt,191,5,64,2022-03-19,1.93,4,188,32,
34391100,Fabulous Studio Right on the BEACH with POOL! - #3,258847451,Roberto,,Lauderdale By The Sea,26.19316,-80.09707,Hotel room,299,1,12,2022-03-22,0.35,12,245,2,
34393715,Fabulous Studio Right on the BEACH with POOL! - #5,258847451,Roberto,,Lauderdale By The Sea,26.19296,-80.09705,Hotel room,299,1,5,2021-05-31,0.17,12,194,1,
34393770,Fabulous Studio Right on the BEACH with POOL! - 10,258847451,Roberto,,Lauderdale By The Sea,26.19317,-80.09559,Hotel room,299,1,21,2022-02-18,0.60,12,216,4,
34397316,✧✧ Cozy home near FLL airport & Dania Beach✧✧,23587420,Kim,,Dania Beach,26.04803,-80.14383,Entire home/apt,188,3,25,2022-01-05,0.92,1,41,12,
34407748,Welcome to Sunshine Drive,195205359,Philip,,Coconut Creek,26.23473,-80.1758,Private room,50,24,6,2020-04-14,0.22,2,52,0,
34413193,Luxury Studio  Beachwalk Resort  Great views !!,65053328,My Apart In Miami,,Hallandale Beach,25.98528,-80.12227,Entire home/apt,195,2,3,2021-07-31,0.12,9,87,1,
34413259,Coastal Cabana,65886539,Edwin & Mercedes,,West Park,25.97395,-80.17563,Entire home/apt,66,1,182,2022-03-05,5.24,4,322,69,
34418587,Heartwarming tiny rear house cozy covered patio,930257,Mary,,Hollywood,26.02432,-80.15321,Entire home/apt,83,1,113,2022-03-17,3.23,6,174,57,
34446439,"Beautiful room, only  Executive minimum 10 Nights.",87355540,Lucia,,Tamarac,26.2122,-80.28047,Private room,39,10,1,2020-01-25,0.04,1,0,0,
34465120,5 🌟🌟🌟🌟🌟 LED Paradise - 2 Jacuzzis,67109227,Landsteiner,,Hollywood,26.01382,-80.14302,Entire home/apt,612,2,54,2022-03-20,2.87,1,336,37,
34465740,PRIVATE Entire Duplex w Pool Near Beach&Airport,33097959,Ariela,,Dania Beach,26.05225,-80.13837,Entire home/apt,362,3,33,2022-02-27,0.95,6,188,16,
34468163,Grant Beach House Steps From Sand + FREE parking,260181621,Lisa & Andrew,,Hollywood,26.0209,-80.11674,Entire home/apt,579,3,58,2022-03-13,1.86,2,184,25,
34474665,Fort Lauderdale 2 bd - 1 bath  private home with,31866207,Tim,,Fort Lauderdale,26.14591,-80.14779,Entire home/apt,200,2,5,2020-06-24,0.18,1,245,0,
34505840,New&Modern apartment in the best location !!,49213071,Maor,,Fort Lauderdale,26.18394,-80.1204,Entire home/apt,140,2,49,2022-03-01,1.42,15,350,7,
34507576,✦New Easygoing Shared Room ✦,177705163,Golden Buddha,,Pembroke Pines,26.0219,-80.24291,Shared room,66,1,40,2022-01-31,1.15,38,118,15,
34507922,✦Normal Shared Room Perfect for Single Travelers✦,177705163,Golden Buddha,,Pembroke Pines,26.02303,-80.24309,Shared room,66,1,13,2021-12-27,0.41,38,129,5,
34509567,☯Enjoy Comfy Bed in Functional Shared Room☯,177705163,Golden Buddha,,West Park,25.99212,-80.19843,Shared room,52,1,35,2022-02-15,1.00,38,126,12,
34510238,☯Enjoy Nice Bed in Fun Shared Room☯,177705163,Golden Buddha,,West Park,25.99148,-80.19743,Shared room,49,1,28,2022-03-06,0.84,38,127,17,
34510377,☯Enjoy Cool Room w/Roku TV☯,177705163,Golden Buddha,,West Park,25.99366,-80.19795,Private room,141,1,66,2022-03-05,1.89,38,123,10,
34511210,Nice private room close to the Hardrock casino!,92356474,Tina,,Davie,26.04951,-80.22372,Private room,80,3,3,2020-10-22,0.14,2,117,0,
34527358,Beach  Apartment Ground G,186619528,Andres,,Fort Lauderdale,26.13318,-80.10449,Entire home/apt,195,2,8,2021-08-22,0.23,14,199,2,
34533512,Beach Apartment 2F,186619528,Andres,,Fort Lauderdale,26.1352,-80.11773,Entire home/apt,195,2,3,2021-03-24,0.16,14,195,1,
34538976,1Bedroom Resort in downtown Hollywood Garden view🌻,9390440,Dave,,Hollywood,26.00415,-80.14738,Entire home/apt,136,3,118,2022-03-11,3.38,2,299,40,
34563202,Garden suite,24623672,Eileen,,Hollywood,26.00965,-80.13794,Private room,85,3,13,2022-03-19,0.37,2,303,11,
34565925,Fortlauderdale EntireAparment near Sawgrass Mills,260818951,Karla,,Tamarac,26.20456,-80.26584,Private room,100,2,15,2021-12-31,0.47,1,327,3,
34566742,B3: Studio/Full Kitchen/Oceanfront/View Varies,147677233,Canada House,,Pompano Beach,26.25271,-80.08487,Entire home/apt,180,3,5,2021-08-31,0.36,16,0,4,
34567591,Villa with beautiful garden in Downtown Hollywood💐,9390440,Dave,,Hollywood,26.00527,-80.14413,Entire home/apt,128,3,108,2022-03-16,3.11,2,300,41,
34590988,OceanView 2 bedroom Apt - Hyde Resort Hollywood,101138512,Jessy,,Hollywood,25.98768,-80.11936,Entire home/apt,800,3,28,2021-12-18,0.84,28,318,9,
34598382,"The Tides 15x, 2 rooms/ 1.5 bathrooms/ Ocean view",259644666,Graciela Patricia,,Hallandale Beach,25.9872,-80.11806,Entire home/apt,286,1,17,2021-08-07,0.51,10,340,8,
34605887,Tides 16H PENTHOUSE  seaview- 1 room,259644666,Graciela Patricia,,Hollywood,25.99027,-80.1179,Entire home/apt,209,1,28,2022-03-09,0.80,10,315,10,
34606881,Lovely private room in lake side property,249917192,Shannika,,Miramar,25.9853,-80.24837,Private room,45,1,13,2019-12-29,0.38,3,52,0,
34616373,LUXURY CORNER PENTHOUSE ON THE BEACH,71482766,Ada,,Pompano Beach,26.23895,-80.08963,Entire home/apt,133,120,0,,,1,0,0,
34619019,Incredible 2/2 w Huge Garden Sanctuary,5650555,Lise,,Fort Lauderdale,26.11513,-80.1583,Entire home/apt,250,28,3,2022-02-23,0.37,1,114,3,
34624185,R&R Vacational #1 with private jacuzzi,261212621,Ruth Y Ramon,,Hollywood,26.00716,-80.15854,Entire home/apt,173,1,155,2022-03-13,4.58,2,0,87,
34629118,"Garden house 1a mixed share-room,",81343417,Chris,,Hollywood,26.00307,-80.15439,Shared room,32,1,85,2022-03-22,2.72,10,3,32,
34646395,Just Like Home,158938141,Renee And Carlene,,Miramar,25.99149,-80.35383,Private room,60,2,0,,,3,296,0,
34646938,Private beach getaway with discreet backyard,54771868,Cahn,,Hollywood,26.0206,-80.11551,Entire home/apt,425,3,2,2021-08-02,0.06,2,0,1,
34649513,Confortable and nice apartment by the sea,119119386,Martin,,Hollywood,25.98819,-80.11766,Entire home/apt,110,4,41,2022-03-10,1.25,1,154,27,
34652870,Luxury Penthouse  Hallandale Beach Oceanfront,261433755,Fofo,,Hallandale Beach,25.98376,-80.11877,Entire home/apt,200,30,1,2019-07-25,0.03,2,348,0,
34677021,Very Clean! Spacious/Modern Pool Home near it ALL!,153613139,M Estates,,Miramar,25.97501,-80.23045,Entire home/apt,345,2,104,2022-03-21,3.17,1,233,41,
34680931,"LAKE BREEZE 3/2 FOR 8, LARGE POOL GREAT LOCATION",17469794,Valerie,,Hollywood,26.01674,-80.13224,Entire home/apt,336,5,6,2022-03-15,0.24,42,177,4,
34683678,"Steps from the Beach, 1 bedroom Apartment",261631072,Gabriela,,Hollywood,26.00975,-80.11744,Entire home/apt,140,2,27,2022-03-01,0.79,1,242,7,
34686581,condo 300 steps from beach with heated pool,34602058,Charles,,Pompano Beach,26.25237,-80.08756,Entire home/apt,138,3,49,2022-03-16,1.45,1,233,24,
34702614,The Carpe Diem Casa,108661587,Dusty,,Deerfield Beach,26.29535,-80.10945,Entire home/apt,500,1,0,,,1,0,0,
34709673,"Waterfront Relaxing Oasis, Mini Beach! Come Kayak!",55844071,Julie,,Fort Lauderdale,26.09832,-80.17678,Entire home/apt,235,5,0,,,1,247,0,
34711395,Fun in the Sun Studio (210),256242795,Emily,,Fort Lauderdale,26.16762,-80.10857,Entire home/apt,125,3,26,2022-03-19,0.76,32,72,16,
34711618,Condo entier décoré avec goût. 4 months +,261806767,Daniele,,Lauderhill,26.15342,-80.21436,Entire home/apt,115,120,4,2021-11-30,0.13,2,214,1,
34719267,Entire Home in Pompano Beach,258459142,Shannon,,North Lauderdale,26.22577,-80.23952,Entire home/apt,265,1,7,2021-11-27,0.59,2,168,7,
34721658,Beatiful 2 Bed/2 Bath Luxury Confort (Ocean view),156936446,Matias,,Hollywood,25.98765,-80.11969,Entire home/apt,245,1,92,2022-02-26,2.78,2,37,40,
34722777,Amazing Apt on the Beach! - 5th floor - TIDES,44249328,Agostina,,Hollywood,25.98947,-80.11881,Entire home/apt,150,5,48,2022-03-10,1.45,4,248,29,
34729738,Hallandale By The Beach,198014741,Osvaldo,,Hallandale Beach,25.97921,-80.16449,Entire home/apt,89,30,1,2019-12-09,0.04,3,42,0,
34744188,Waterfront Home 4 Bedroom w/Pool,112867074,Sean,,Pompano Beach,26.20703,-80.12748,Entire home/apt,322,1,51,2022-03-19,1.50,26,251,19,
34745780,"Waterfront Home w/Movie Theater, Pool, Pool Table",112867074,Sean,,Lighthouse Point,26.28775,-80.08494,Entire home/apt,363,1,15,2021-12-14,0.45,26,244,7,
34746210,"#1:  Private Patio, 1BR, walk to Whole Foods",4246703,Matthew,,Fort Lauderdale,26.151651,-80.120209,Entire home/apt,138,1,124,2022-03-02,3.57,62,141,31,
